origin_a,origin_b,aspect_ratio,fleet_size,min_separation,attack_range,first_contact_tick,frontcurve_diff_t1_20,frontcurve_diff_t21_50,frontcurve_diff_t51_120,cws_diff_t1_20,cws_diff_t21_50,cws_diff_t51_120,remaining_a,remaining_b,remaining_gap_pct_initial,end_tick
70.0,130.0,1.0,150,2.0,5.0,29,0.11592561270297899,0.3419847852689024,0.32802291132642125,0.005411327954393853,0.016611799661192583,0.13842709406879372,84,83,0.6666666666666667,120
70.0,130.0,1.0,150,2.0,7.0,28,0.11592561270297899,0.2726947713430401,0.41154817124816745,0.005411327954393853,0.021339648956533685,0.08376901938863397,78,85,4.666666666666667,120
70.0,130.0,1.0,150,3.0,3.0,26,0.08531907683951635,0.0988955973237177,0.3922189972168528,0.004190433154848852,0.022082895567975682,0.16048957535195865,107,105,1.3333333333333335,120
70.0,130.0,1.0,150,3.0,5.0,24,0.08531907683951635,0.14868218829261762,0.762805833020062,0.004190433154848852,0.029168494585484102,0.04290802013001599,94,91,2.0,120
70.0,130.0,1.0,150,3.0,7.0,23,0.08531907683951635,0.15513249555010253,0.44044420833825493,0.004190433154848852,0.024999010571183648,0.06042185630372109,80,77,2.0,120
70.0,130.0,1.5,50,1.0,3.0,38,0.13254309116100654,0.24559920236942714,0.44689522985866575,0.0070883794903995635,0.016296030227432458,0.21646355374134466,26,27,2.0,120
70.0,130.0,1.5,50,1.0,5.0,37,0.13254309116100654,0.2495101323326429,0.42581004563993524,0.0070883794903995635,0.009235987614475201,0.226966061770725,26,26,0.0,120
70.0,130.0,1.5,50,1.0,7.0,36,0.13254309116100654,0.25359661732538247,0.3597823956025466,0.0070883794903995635,0.01260516211083701,0.13083439045008718,25,26,2.0,120
70.0,130.0,1.5,50,2.0,3.0,35,0.07028149555553811,0.21082032969345563,0.3815278832322839,0.00692591061093457,0.02699837326290996,0.18170003781563987,30,28,4.0,120
70.0,130.0,1.5,50,2.0,5.0,34,0.07028149555553811,0.4594147241097935,0.6584853753268721,0.00692591061093457,0.04706508642611952,0.22474138989754647,25,26,2.0,120
70.0,130.0,1.5,50,2.0,7.0,34,0.07028149555553811,0.19710498365529708,0.49649505595010396,0.00692591061093457,0.04352772122732598,0.14923756606734995,25,25,0.0,120
70.0,130.0,1.5,50,3.0,3.0,35,0.04631879445567466,0.15611061298675077,0.42312313243199073,0.005332420733929012,0.049852336914090675,0.08113845118690892,39,36,6.0,120
70.0,130.0,1.5,50,3.0,5.0,33,0.04631879445567466,0.11279565703235829,0.4303476211760771,0.005332420733929012,0.035793647209096294,0.11465274683704786,29,30,2.0,120
70.0,130.0,1.5,50,3.0,7.0,32,0.04631879445567466,0.12588640668421489,0.30434610427073017,0.005332420733929012,0.013910324423077353,0.16488253683156068,25,26,2.0,120
70.0,130.0,1.5,75,1.0,3.0,38,0.2533452843794687,0.36858062869106273,0.351718965311011,0.006679391418476861,0.07811072332492043,0.1608166918105577,40,41,1.3333333333333335,120
70.0,130.0,1.5,75,1.0,5.0,37,0.2533452843794687,0.3723589211511874,0.3235180779624174,0.006679391418476861,0.005296109399949145,0.21420303781200728,39,41,2.666666666666667,120
70.0,130.0,1.5,75,1.0,7.0,36,0.2533452843794687,0.38101850152673317,0.34971749003466746,0.006679391418476861,0.0028038213178010955,0.12662816484661313,41,42,1.3333333333333335,120
70.0,130.0,1.5,75,2.0,3.0,34,0.16107243601487423,0.21187068985757448,0.423902508476667,0.006455771764685799,0.015718128039284553,0.11815554046884846,46,47,1.3333333333333335,120
70.0,130.0,1.5,75,2.0,5.0,33,0.16107243601487423,0.2056105158350215,0.47997021148340224,0.006455771764685799,0.009090710442685727,0.16129491097822848,38,40,2.666666666666667,120
70.0,130.0,1.5,75,2.0,7.0,33,0.16107243601487423,0.21235347742192745,0.40417368800051906,0.006455771764685799,0.010429407120783654,0.18908598036559635,37,39,2.666666666666667,120
70.0,130.0,1.5,75,3.0,3.0,33,0.1466669845509808,0.21900204595663608,0.6828076604557983,0.004809232543540009,0.007343001822908992,0.06434595533649481,50,54,5.333333333333334,120
70.0,130.0,1.5,75,3.0,5.0,30,0.1466669845509808,0.2460418000160246,0.5570761207687446,0.004809232543540009,0.015517783169967906,0.08485498295893275,40,40,0.0,120
70.0,130.0,1.5,75,3.0,7.0,30,0.1466669845509808,0.2090780117870047,0.4579800090565928,0.004809232543540009,0.033502071664450406,0.1276483883806548,38,38,0.0,120
70.0,130.0,1.5,100,1.0,3.0,37,0.18844651410930074,0.276905366266558,0.3281002407963995,0.005570354156054856,0.003288560686705504,0.1914190128703891,53,54,1.0,120
70.0,130.0,1.5,100,1.0,5.0,36,0.18844651410930074,0.28775469793480973,0.33480788774182024,0.005570354156054856,0.007548339345097359,0.17526863248401783,53,54,1.0,120
70.0,130.0,1.5,100,1.0,7.0,35,0.18844651410930074,0.3082279342382953,0.36156759810837663,0.005570354156054856,0.005563621539864735,0.1140947463047177,58,54,4.0,120
70.0,130.0,1.5,100,2.0,3.0,33,0.15801705040627245,0.2299043591182687,0.40381846821469364,0.006423635128665625,0.008120454142317057,0.12316314073100307,58,58,0.0,120
70.0,130.0,1.5,100,2.0,5.0,32,0.15801705040627245,0.2202758671218645,0.35864986729989545,0.006423635128665625,0.006147281142691907,0.13630147725952269,54,53,1.0,120
70.0,130.0,1.5,100,2.0,7.0,32,0.15801705040627245,0.2881772953649332,0.4064932795884699,0.006423635128665625,0.006087877873673291,0.09358815707610597,53,53,0.0,120
70.0,130.0,1.5,100,3.0,3.0,31,0.09773983778285392,0.13736749860641836,0.4274108355598948,0.004873935683686036,0.007834276828272846,0.10448135000435307,75,72,3.0,120
70.0,130.0,1.5,100,3.0,5.0,29,0.09773983778285392,0.17559660344514877,0.35566402415205234,0.004873935683686036,0.029403920213616864,0.10296122357357924,53,54,1.0,120
70.0,130.0,1.5,100,3.0,7.0,28,0.09773983778285392,0.21528191271612426,0.39408428267014567,0.004873935683686036,0.007525042466428953,0.06727559984674723,54,54,0.0,120
70.0,130.0,1.5,125,1.0,3.0,36,0.15247893929054598,0.24962313901236285,0.3258296092639164,0.0027975210961055175,0.005145753510163398,0.19678760314946567,66,67,0.8,120
70.0,130.0,1.5,125,1.0,5.0,35,0.15247893929054598,0.18278448738906183,0.32452770928626246,0.0027975210961055175,0.004917199862952472,0.17428414696135147,67,69,1.6,120
70.0,130.0,1.5,125,1.0,7.0,34,0.15247893929054598,0.20806456986109112,0.33952350640409346,0.0027975210961055175,0.004604849217701467,0.19136568978158464,72,70,1.6,120
70.0,130.0,1.5,125,2.0,3.0,32,0.06926988946113448,0.1610073292836466,0.4884449406777924,0.0050488205233147,0.057778470961583346,0.09912278227851751,75,76,0.8,120
70.0,130.0,1.5,125,2.0,5.0,31,0.06926988946113448,0.22146792808532764,0.4945595831378782,0.0050488205233147,0.03854356449357453,0.04986597133812923,68,70,1.6,120
70.0,130.0,1.5,125,2.0,7.0,30,0.06926988946113448,0.15338663677723952,0.3890825612395572,0.0050488205233147,0.006416104938111292,0.1536941220579148,63,63,0.0,120
70.0,130.0,1.5,125,3.0,3.0,30,0.036191598243344045,0.13021185859636403,0.3725877451842758,0.003642413220846569,0.009571334525143346,0.23460309185692926,90,83,5.6000000000000005,120
70.0,130.0,1.5,125,3.0,5.0,27,0.036191598243344045,0.1161689189849083,0.2513514892455294,0.003642413220846569,0.04009683320098936,0.15330062337003963,71,66,4.0,120
70.0,130.0,1.5,125,3.0,7.0,27,0.036191598243344045,0.14300513176978302,0.3220027513014988,0.003642413220846569,0.011622081457824113,0.07574896489116757,65,67,1.6,120
70.0,130.0,1.5,150,1.0,3.0,36,0.12255514281927778,0.33134976229211144,0.30198796842328335,0.0032242333125485243,0.014507097540210994,0.12232351212659838,81,85,2.666666666666667,120
70.0,130.0,1.5,150,1.0,5.0,35,0.12255514281927778,0.2839351327226294,0.31207092029575717,0.0032242333125485243,0.006347797958544648,0.1494138590408673,82,83,0.6666666666666667,120
70.0,130.0,1.5,150,1.0,7.0,34,0.12255514281927778,0.29539796071109237,0.32521817882385223,0.0032242333125485243,0.010142547635385133,0.11924900707018785,84,88,2.666666666666667,120
70.0,130.0,1.5,150,2.0,3.0,31,0.07060844340881878,0.1604443930317879,0.3619543188821518,0.0035018907730449285,0.019375935933605475,0.18700343563926655,90,91,0.6666666666666667,120
70.0,130.0,1.5,150,2.0,5.0,30,0.07060844340881878,0.17350176483427487,0.40077363920479403,0.0035018907730449285,0.009707826122664652,0.12771767233592018,80,80,0.0,120
70.0,130.0,1.5,150,2.0,7.0,29,0.07060844340881878,0.20681950446773384,0.4006005881448062,0.0035018907730449285,0.010822273591916976,0.06343596468683706,81,80,0.6666666666666667,120
70.0,130.0,1.5,150,3.0,3.0,29,0.045630740126289523,0.15811949400143768,0.6321412738448304,0.0027828066137647743,0.014364770671399778,0.09689834116077839,107,110,2.0,120
70.0,130.0,1.5,150,3.0,5.0,26,0.045630740126289523,0.1604315813001155,1.3514186705535922,0.0027828066137647743,0.010721722645622787,0.11030867071393255,80,81,0.6666666666666667,120
70.0,130.0,1.5,150,3.0,7.0,25,0.045630740126289523,0.0996501110696742,0.30641832022955623,0.0027828066137647743,0.031345715235318906,0.18956238009573445,76,77,0.6666666666666667,120
70.0,130.0,2.0,50,1.0,3.0,38,0.2420516797575296,0.3949730060042543,0.42730292858303276,0.005931229123072567,0.009405207169748797,0.20640310994017816,27,25,4.0,120
70.0,130.0,2.0,50,1.0,5.0,38,0.2420516797575296,0.35950653825894435,0.3768727724510788,0.005931229123072567,0.011492417615085954,0.15400301792409582,26,27,2.0,120
70.0,130.0,2.0,50,1.0,7.0,37,0.2420516797575296,0.3312242809086596,0.45553496250122644,0.005931229123072567,0.009542760395278332,0.21801646850035317,26,26,0.0,120
70.0,130.0,2.0,50,2.0,3.0,37,0.13541106278056075,0.2556060993775713,0.5198660700325575,0.005247092110408321,0.02210256112603827,0.19522186061233665,26,31,10.0,120
70.0,130.0,2.0,50,2.0,5.0,36,0.13541106278056075,0.2567595206397008,0.48226158543872816,0.005247092110408321,0.014182613593570302,0.19822995655848463,27,25,4.0,120
70.0,130.0,2.0,50,2.0,7.0,35,0.13541106278056075,0.27805960616719055,0.38681824234679707,0.005247092110408321,0.017562836055351628,0.16425448137524162,25,26,2.0,120
70.0,130.0,2.0,50,3.0,3.0,37,0.15098766133192876,0.22263923802892857,0.4137335534718781,0.004149274179465043,0.017279003060817363,0.15962587909960918,36,38,4.0,120
70.0,130.0,2.0,50,3.0,5.0,34,0.15098766133192876,0.22165079390400927,0.5809673019823167,0.004149274179465043,0.013616455135282795,0.10654746075928924,27,31,8.0,120
70.0,130.0,2.0,50,3.0,7.0,33,0.15098766133192876,0.20886950282803574,0.8493653604049697,0.004149274179465043,0.016235738453241284,0.13257233638019902,23,28,10.0,120
70.0,130.0,2.0,75,1.0,3.0,38,0.17119859123559864,0.2891154402686892,0.33292263485708734,0.004439138012646361,0.011608923121260547,0.13580419318902345,39,39,0.0,120
70.0,130.0,2.0,75,1.0,5.0,37,0.17119859123559864,0.3326182834671411,0.39856783090528825,0.004439138012646361,0.004902947365755493,0.2561169993801488,39,40,1.3333333333333335,120
70.0,130.0,2.0,75,1.0,7.0,36,0.17119859123559864,0.2881509421441945,0.4022893023243394,0.004439138012646361,0.04613520616696935,0.15846068353954604,40,40,0.0,120
70.0,130.0,2.0,75,2.0,3.0,35,0.16793242625400118,0.29284822175902087,0.573311694741087,0.0065902780509646585,0.0167186986494319,0.1858207450257713,48,47,1.3333333333333335,120
70.0,130.0,2.0,75,2.0,5.0,34,0.16793242625400118,0.34055702515381436,0.48754253657208385,0.0065902780509646585,0.01229190238494147,0.08251617848535306,39,38,1.3333333333333335,120
70.0,130.0,2.0,75,2.0,7.0,34,0.16793242625400118,0.3361480653755363,0.4533618451775103,0.0065902780509646585,0.015091328865153745,0.24177310191534448,38,39,1.3333333333333335,120
70.0,130.0,2.0,75,3.0,3.0,35,0.009496422355169011,0.193864640680181,0.4957434811848138,0.0039812774917010125,0.04203424360273347,0.08230069409434869,58,58,0.0,120
70.0,130.0,2.0,75,3.0,5.0,32,0.009496422355169011,0.25082548452399206,0.5992636134868663,0.0039812774917010125,0.01109026587125647,0.18505226453115173,42,41,1.3333333333333335,120
70.0,130.0,2.0,75,3.0,7.0,31,0.009496422355169011,0.1592968641464403,0.47206148846203055,0.0039812774917010125,0.013805720119310047,0.06846686508351532,39,38,1.3333333333333335,120
70.0,130.0,2.0,100,1.0,3.0,37,0.20519515410324135,0.2959710924477907,0.3793521182683023,0.004900416016670087,0.022627431738001476,0.13389868123739093,54,55,1.0,120
70.0,130.0,2.0,100,1.0,5.0,36,0.20519515410324135,0.22129531507874492,0.354981081188976,0.004900416016670087,0.006715007757582008,0.12906572773949682,53,55,2.0,120
70.0,130.0,2.0,100,1.0,7.0,35,0.20519515410324135,0.23596869052411798,0.34600101366051644,0.004900416016670087,0.011906503936137437,0.18184030426616493,54,58,4.0,120
70.0,130.0,2.0,100,2.0,3.0,34,0.13232933767894167,0.18918689050641174,0.39449927684478925,0.006983544973162707,0.033131337046936306,0.09175788672028681,61,63,2.0,120
70.0,130.0,2.0,100,2.0,5.0,34,0.13232933767894167,0.20117349893852285,0.38610588198365353,0.006983544973162707,0.02005966009980897,0.13424720602014817,54,52,2.0,120
70.0,130.0,2.0,100,2.0,7.0,33,0.13232933767894167,0.19283223931914406,0.5272175845758414,0.006983544973162707,0.0061856383128389356,0.21720073146877597,52,54,2.0,120
70.0,130.0,2.0,100,3.0,3.0,33,0.16329700309942116,0.19995784414930903,0.4508585239965835,0.005585070278862662,0.052051535282718185,0.08538499650760616,71,74,3.0,120
70.0,130.0,2.0,100,3.0,5.0,31,0.16329700309942116,0.18951233906120385,0.5629199189297416,0.005585070278862662,0.024237608808533345,0.07939165516246924,56,59,3.0,120
70.0,130.0,2.0,100,3.0,7.0,30,0.16329700309942116,0.24009622837542283,0.4256505395654776,0.005585070278862662,0.00475768609189992,0.02528851843382884,55,54,1.0,120
70.0,130.0,2.0,125,1.0,3.0,36,0.12129027471417675,0.3061818528397316,0.39160207728812585,0.003643119275812485,0.00495009647052264,0.10977625790122184,67,68,0.8,120
70.0,130.0,2.0,125,1.0,5.0,35,0.12129027471417675,0.2956189152298008,0.33773328046285467,0.003643119275812485,0.009985957728254865,0.14755733480011055,67,70,2.4,120
70.0,130.0,2.0,125,1.0,7.0,35,0.12129027471417675,0.27335206746086665,0.34156404109692634,0.003643119275812485,0.017017581455475626,0.22709874145350842,70,73,2.4,120
70.0,130.0,2.0,125,2.0,3.0,33,0.14470633286095885,0.22445235588436196,0.39455741126740174,0.007054453006416506,0.023799373274843702,0.17539497194000667,73,77,3.2,120
70.0,130.0,2.0,125,2.0,5.0,32,0.14470633286095885,0.19029091357204753,0.41041426999317576,0.007054453006416506,0.005820083342405095,0.1958894439864605,63,63,0.0,120
70.0,130.0,2.0,125,2.0,7.0,31,0.14470633286095885,0.18908249997582585,0.3772761907870792,0.007054453006416506,0.04099349987075697,0.16863375582769405,66,65,0.8,120
70.0,130.0,2.0,125,3.0,3.0,31,0.2466601683441843,0.18343024252781587,0.33280595443164146,0.007216234964204614,0.01622450865293327,0.02265934857301148,91,86,4.0,120
70.0,130.0,2.0,125,3.0,5.0,29,0.2466601683441843,0.17546608899010122,0.3390188615420935,0.007216234964204614,0.018876522561889784,0.059790734274917615,66,71,4.0,120
70.0,130.0,2.0,125,3.0,7.0,28,0.2466601683441843,0.1555373983779303,0.2702702751982359,0.007216234964204614,0.0644011908467318,0.20272412042999735,68,69,0.8,120
70.0,130.0,2.0,150,1.0,3.0,36,0.14559530733249654,0.26461028740580567,0.3183167264242182,0.0040882441107467,0.007025151304592041,0.09202728041360869,81,82,0.6666666666666667,120
70.0,130.0,2.0,150,1.0,5.0,35,0.14559530733249654,0.22920660140171253,0.3211061839920266,0.0040882441107467,0.02047090398312531,0.1266588741574126,82,85,2.0,120
70.0,130.0,2.0,150,1.0,7.0,34,0.14559530733249654,0.21516801684645875,0.34327324702942946,0.0040882441107467,0.0038322289189436816,0.12796857955511182,86,86,0.0,120
70.0,130.0,2.0,150,2.0,3.0,32,0.11340682520585825,0.22554646816258783,0.3438864090990566,0.0036892376925306922,0.017063102484909182,0.15983216297000832,91,91,0.0,120
70.0,130.0,2.0,150,2.0,5.0,32,0.11340682520585825,0.2906565286348007,0.4865574218587125,0.0036892376925306922,0.004506517116284124,0.07205210057545318,77,78,0.6666666666666667,120
70.0,130.0,2.0,150,2.0,7.0,31,0.11340682520585825,0.19064878257319814,0.43438819868746936,0.0036892376925306922,0.06942311569767676,0.08750431349665824,77,78,0.6666666666666667,120
70.0,130.0,2.0,150,3.0,3.0,30,0.09828569553840599,0.1892135250071281,0.4074598596577507,0.0038092884488045388,0.02676038934616702,0.127185908543586,108,109,0.6666666666666667,120
70.0,130.0,2.0,150,3.0,5.0,28,0.09828569553840599,0.17381972714994065,0.26324457918192534,0.0038092884488045388,0.02454248009790875,0.06515247960664088,88,90,1.3333333333333335,120
70.0,130.0,2.0,150,3.0,7.0,27,0.09828569553840599,0.1563911998233232,0.39862834413188725,0.0038092884488045388,0.010419502421411065,0.10802854790868621,78,84,4.0,120
70.0,130.0,2.5,50,1.0,3.0,38,0.2051105619138761,0.29897450664340103,0.37850568680249835,0.005858108829446393,0.034208545099241996,0.17515390623455535,26,27,2.0,120
70.0,130.0,2.5,50,1.0,5.0,38,0.2051105619138761,0.2950224572291122,0.46013313702960573,0.005858108829446393,0.012259705752831675,0.20303152111535172,26,27,2.0,120
70.0,130.0,2.5,50,1.0,7.0,37,0.2051105619138761,0.28817448794035594,0.4506833411246517,0.005858108829446393,0.008929315932354593,0.28383571236711963,26,25,2.0,120
70.0,130.0,2.5,50,2.0,3.0,37,0.19477532621055388,0.2154236828294778,0.517170453259135,0.006519979197635238,0.005827926012179336,0.09848316469207087,31,34,6.0,120
70.0,130.0,2.5,50,2.0,5.0,36,0.19477532621055388,0.17100134956011706,0.4585516588695114,0.006519979197635238,0.022450357966864502,0.16005343283175733,25,26,2.0,120
70.0,130.0,2.5,50,2.0,7.0,35,0.19477532621055388,0.20074076227377585,0.5509886716460571,0.006519979197635238,0.022624444170953065,0.16402664998754415,25,24,2.0,120
70.0,130.0,2.5,50,3.0,3.0,38,0.1184241479158758,0.08553238713146179,0.3563511161775801,0.0059117461374845895,0.022437550969133496,0.04085583277045828,46,46,0.0,120
70.0,130.0,2.5,50,3.0,5.0,34,0.1184241479158758,0.08553238713146179,0.4925899211362669,0.0059117461374845895,0.022437550969133496,0.07355639223849228,28,31,6.0,120
70.0,130.0,2.5,50,3.0,7.0,33,0.1184241479158758,0.12324009711622448,0.3881363354940202,0.0059117461374845895,0.008801739205958028,0.1365791845029601,25,25,0.0,120
70.0,130.0,2.5,75,1.0,3.0,38,0.11019198509676206,0.29168356806952855,0.4545417720122272,0.005332687172037078,0.006019318533426298,0.1166903459265156,39,40,1.3333333333333335,120
70.0,130.0,2.5,75,1.0,5.0,37,0.11019198509676206,0.26184272674621406,0.360663934127423,0.005332687172037078,0.01689419308398005,0.09583070740928985,39,41,2.666666666666667,120
70.0,130.0,2.5,75,1.0,7.0,36,0.11019198509676206,0.3546289779085824,0.35410361941699203,0.005332687172037078,0.010859811330207107,0.21261828334961197,41,40,1.3333333333333335,120
70.0,130.0,2.5,75,2.0,3.0,36,0.18738434534493806,0.13133960502513936,0.5053716724842254,0.00874233276648899,0.00642167855258549,0.14399846859254184,50,47,4.0,120
70.0,130.0,2.5,75,2.0,5.0,35,0.18738434534493806,0.17362807458328597,0.7650731348529982,0.00874233276648899,0.045759776801282986,0.1367356900474479,41,39,2.666666666666667,120
70.0,130.0,2.5,75,2.0,7.0,34,0.18738434534493806,0.1683145913122702,0.42256376444705385,0.00874233276648899,0.009201516417974951,0.10168303080250171,38,38,0.0,120
70.0,130.0,2.5,75,3.0,3.0,35,0.04978767770309225,0.11294159958548362,0.6094687640235614,0.005298106073644396,0.023667416499911654,0.16411525369149085,58,64,8.0,120
70.0,130.0,2.5,75,3.0,5.0,33,0.04978767770309225,0.10740942896315878,0.5255092002033345,0.005298106073644396,0.024795619248977958,0.046555013468576614,43,43,0.0,120
70.0,130.0,2.5,75,3.0,7.0,32,0.04978767770309225,0.08910995557813442,0.47083078489864416,0.005298106073644396,0.018272419521820096,0.18826703870484524,39,38,1.3333333333333335,120
