run_id,seed_profile_id,cell_FR,cell_MB,cell_PD,cell_ODW,movement_model,movement_model_requested,movement_model_effective,runtime_decision_source_requested,runtime_decision_source_effective,movement_v3a_experiment_effective,centroid_probe_scale_effective,odw_posture_bias_enabled_effective,odw_posture_bias_k_effective,odw_posture_bias_clip_delta_effective,random_seed_effective,background_map_seed_effective,metatype_random_seed_effective,opponent_archetype_id,side_a_vector,opponent_vector,winner,end_tick,remaining_units_A,remaining_units_B,first_contact_tick,first_kill_tick,tactical_cut_tick_T,tactical_pocket_tick_T,first_damage_tick,missing_cut,pocket_without_cut,event_order_anomaly,event_order_anomaly_label,first_deep_pursuit_tick_A,first_deep_pursuit_tick_B,pct_ticks_deep_pursuit_A,pct_ticks_deep_pursuit_B,mean_pursuit_intensity_A,mean_pursuit_intensity_B,mean_enemy_collapse_signal_A,mean_enemy_collapse_signal_B,p95_enemy_collapse_signal_A,p95_enemy_collapse_signal_B,precontact_ar_forward_p90_A,precontact_wedge_ratio_p10_A,precontact_split_separation_p90_A,precontact_c_conn_mean_A,precontact_rho_mean_A,precontact_c_scale_mean_A,front_profile_A,wedge_present_A,local_penetration_A,structural_fragility_A,posture_coherence_A,fire_eff_contact_to_cut_mean_A,fire_eff_contact_to_cut_p90_A,front_profile_B,wedge_present_B,local_penetration_B,structural_fragility_B,posture_coherence_B,fire_eff_contact_to_cut_mean_B,fire_eff_contact_to_cut_p90_B,runtime_collapse_sig_mean_A,runtime_collapse_sig_p95_A,runtime_c_conn_mean_A,runtime_rho_mean_A,runtime_c_scale_mean_A,runtime_collapse_sig_mean_B,runtime_collapse_sig_p95_B,runtime_c_conn_mean_B,runtime_rho_mean_B,runtime_c_scale_mean_B,precontact_wedge_p50_A,precontact_frontcurv_p50_A,precontact_cw_pshare_p50_A,precontact_pospersist_max_abs_A,first_alive_lead_tick,first_alive_lead_side,first_alive_lead_change_tick,first_major_divergence_tick,first_major_divergence_side,max_alive_lead_A,max_alive_lead_B,contact_ticks,mean_in_contact_count_contact_phase,mean_damage_events_count_contact_phase,damage_events_per_contact_pair_proxy,determinism_digest,candidate_id,candidate_family,candidate_mode,candidate_a,candidate_sigma,candidate_p,candidate_q,candidate_beta,candidate_gamma,baseline_anchor_source
A_a025_s010_q2__SP01_FR8_MB2_PD2_ODW8,SP01,8,2,2,8,v3a,baseline,v3a,baseline,v3_test,exp_precontact_centroid_probe,0.5,True,0.5,0.4,223325105,428453577,1876258475,controlled_baseline_B,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 8.0, ""mobility_bias"": 2.0, ""offense_defense_weight"": 8.0, ""perception_radius"": 5.0, ""pursuit_drive"": 2.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 2.0, ""mobility_bias"": 2.0, ""offense_defense_weight"": 8.0, ""perception_radius"": 5.0, ""pursuit_drive"": 2.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}",A,423,24,0,109,117,128,142,109,False,False,False,,414,,2.3640661938534278,0.0,0.02364066193853428,0.0,0.3200598101367417,0.07295252768512843,0.7052941176470586,0.23333333333333328,2.3167603720453016,0.6913007463317411,1.7389435644101254,0.9662,0.43099200771601653,1.0,unstable_penetration_wedge,True,True,False,False,0.3172981506849472,0.5533752207020165,flat_holding_front,False,True,False,False,0.39400390499991134,0.5434667397682307,0.03175925925925927,0.09649999999999989,0.9682407407407407,0.4330295554082625,1.0,0.04824074074074075,0.16649999999999995,0.9517592592592592,0.45826528819409806,1.0,0.715009710005225,0.22205173441903447,0.0028217533346423735,0.0,120,B,194,164,B,24,5,305,61.118032786885244,61.118032786885244,1.0,a2d3bfb6fcb2a72345f1287754eee9c53788b2b414dc35fe0cf98c8073d51f2b,A_a025_s010_q2,A,candidate_a,0.25,0.1,1.0,2.0,0.0,0.0,fr_authority_doe_run_table.csv
A_a025_s010_q2__SP01_FR8_MB5_PD8_ODW2,SP01,8,5,8,2,v3a,baseline,v3a,baseline,v3_test,exp_precontact_centroid_probe,0.5,True,0.5,0.4,223325105,428453577,1876258475,controlled_baseline_B,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 8.0, ""mobility_bias"": 5.0, ""offense_defense_weight"": 2.0, ""perception_radius"": 5.0, ""pursuit_drive"": 8.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 2.0, ""mobility_bias"": 2.0, ""offense_defense_weight"": 8.0, ""perception_radius"": 5.0, ""pursuit_drive"": 2.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}",A,480,13,0,108,116,127,134,108,False,False,False,,2,,72.70833333333333,0.0,0.25532467703797534,0.0,0.3265409137617568,0.21508537597182703,0.7275757575757573,0.46153846153846156,1.9630963008974893,0.6751772041506655,1.7547754449382418,0.8412000000000005,0.4308757235437324,1.0,unstable_penetration_wedge,True,True,True,False,0.18961663401105572,0.37082233590850694,flat_holding_front,False,True,False,False,0.3082823684170414,0.49364805643461374,0.1583177570093458,0.25,0.8416822429906542,0.43254948926390563,1.0,0.0688785046728972,0.2739999999999998,0.9311214953271028,0.45861333768902013,1.0,0.8728833023783581,0.4062782205139701,-0.029315696186153414,0.0,116,B,244,157,B,13,8,363,53.94765840220386,53.94765840220386,1.0,f0f4a3939237d240fba8ba7a37b9358412b10e616a6d0d634677f2cf8ea44e3d,A_a025_s010_q2,A,candidate_a,0.25,0.1,1.0,2.0,0.0,0.0,fr_authority_doe_run_table.csv
A_a025_s010_q2__SP09_FR5_MB2_PD2_ODW2,SP09,5,2,2,2,v3a,baseline,v3a,baseline,v3_test,exp_precontact_centroid_probe,0.5,True,0.5,0.4,1049858353,1430962147,825265366,controlled_baseline_B,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 5.0, ""mobility_bias"": 2.0, ""offense_defense_weight"": 2.0, ""perception_radius"": 5.0, ""pursuit_drive"": 2.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 2.0, ""mobility_bias"": 2.0, ""offense_defense_weight"": 8.0, ""perception_radius"": 5.0, ""pursuit_drive"": 2.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}",B,490,0,13,111,118,130,135,111,False,False,False,,,481,0.0,2.0408163265306123,0.0,0.02040816326530612,0.24020957013100697,0.29434028838927595,0.6875,0.7692307692307692,2.0819702752789793,1.0008185330505923,1.7091196866994824,0.8412999999999998,0.4396961522361986,1.0,flat_holding_front,False,True,True,False,0.37128653003674184,0.49907800417149095,flat_holding_front,False,True,False,False,0.5393126037596878,0.740619051128407,0.161,0.26,0.839,0.4398239475525965,1.0,0.0560909090909091,0.19549999999999992,0.9439090909090909,0.45870357108338744,1.0,1.0657658824446243,0.22905087938819646,-0.014132821208687304,0.0,118,B,,134,B,0,13,370,52.821621621621624,52.821621621621624,1.0,768cd88e1c23ac65b5b308435e822b9afa98d2f05bba12b08c5d6874698881ad,A_a025_s010_q2,A,candidate_a,0.25,0.1,1.0,2.0,0.0,0.0,fr_authority_doe_run_table.csv
A_a025_s010_q2__SP09_FR5_MB2_PD2_ODW8,SP09,5,2,2,8,v3a,baseline,v3a,baseline,v3_test,exp_precontact_centroid_probe,0.5,True,0.5,0.4,1049858353,1430962147,825265366,controlled_baseline_B,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 5.0, ""mobility_bias"": 2.0, ""offense_defense_weight"": 8.0, ""perception_radius"": 5.0, ""pursuit_drive"": 2.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 2.0, ""mobility_bias"": 2.0, ""offense_defense_weight"": 8.0, ""perception_radius"": 5.0, ""pursuit_drive"": 2.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}",B,482,0,12,109,117,128,154,109,False,False,False,,,473,0.0,2.074688796680498,0.0,0.02074688796680498,0.3330550552645229,0.25254235757144394,0.7346405228758169,0.6666666666666667,2.036671788754556,0.8371047826717826,1.728532459372702,0.9153999999999999,0.4324936144596227,1.0,mixed_front,False,True,False,False,0.2737326779994201,0.3916875883797393,mixed_front,False,True,False,False,0.38598744649056604,0.5452721702630061,0.0812962962962963,0.18000000000000005,0.9187037037037037,0.4334181050621109,1.0,0.0488888888888889,0.16000000000000003,0.9511111111111111,0.45779277995833584,1.0,0.9021424437620322,0.4195348467193547,0.0016766399589432325,0.0,117,B,,143,B,0,12,364,54.42032967032967,54.42032967032967,1.0,f5c7de88c333fbbd205ff6a675b60e2b69518831b51e60217b0967f9c223a01f,A_a025_s010_q2,A,candidate_a,0.25,0.1,1.0,2.0,0.0,0.0,fr_authority_doe_run_table.csv
A_a025_s010_q2__SP09_FR5_MB2_PD5_ODW2,SP09,5,2,5,2,v3a,baseline,v3a,baseline,v3_test,exp_precontact_centroid_probe,0.5,True,0.5,0.4,1049858353,1430962147,825265366,controlled_baseline_B,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 5.0, ""mobility_bias"": 2.0, ""offense_defense_weight"": 2.0, ""perception_radius"": 5.0, ""pursuit_drive"": 5.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 2.0, ""mobility_bias"": 2.0, ""offense_defense_weight"": 8.0, ""perception_radius"": 5.0, ""pursuit_drive"": 2.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}",A,451,18,0,110,119,129,135,110,False,False,False,,121,,13.968957871396896,0.0,0.05335349986673647,0.0,0.2798100557406251,0.2401918100168904,0.713421052631579,0.5273088381330686,2.098483312430978,0.9935270581043557,1.705474646268974,0.8206000000000002,0.4419134293319181,1.0,mixed_front,False,True,True,False,0.346471811562577,0.5342648422243622,flat_holding_front,False,True,False,False,0.49200873095515735,0.6970217411644929,0.1830275229357798,0.32999999999999996,0.8169724770642202,0.4420034912901756,1.0,0.06229357798165138,0.21999999999999997,0.9377064220183486,0.45668333420603924,1.0,1.051387149369545,0.26050147179545613,-0.013679803390003178,0.0,119,B,205,133,B,18,7,332,58.14156626506024,58.14156626506024,1.0,005d0cbf75793dc0e408b19ef2728eda78bb13b199d8024b3101ebb7c98a8beb,A_a025_s010_q2,A,candidate_a,0.25,0.1,1.0,2.0,0.0,0.0,fr_authority_doe_run_table.csv
A_a025_s010_q2__SP09_FR5_MB2_PD5_ODW8,SP09,5,2,5,8,v3a,baseline,v3a,baseline,v3_test,exp_precontact_centroid_probe,0.5,True,0.5,0.4,1049858353,1430962147,825265366,controlled_baseline_B,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 5.0, ""mobility_bias"": 2.0, ""offense_defense_weight"": 8.0, ""perception_radius"": 5.0, ""pursuit_drive"": 5.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 2.0, ""mobility_bias"": 2.0, ""offense_defense_weight"": 8.0, ""perception_radius"": 5.0, ""pursuit_drive"": 2.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}",B,452,0,20,110,118,129,135,110,False,False,False,,120,443,16.8141592920354,2.2123893805309733,0.0324820166680463,0.022123893805309734,0.2809913016838386,0.17279829541665512,0.6164027149321267,0.5204945410251058,2.053848700630571,0.8852162513976487,1.725909031335275,0.9189,0.43338547402043404,1.0,mixed_front,False,True,False,False,0.33883390690304466,0.47577043658915513,flat_holding_front,False,True,False,False,0.5098430344897082,0.7053011264588319,0.07697247706422018,0.18999999999999995,0.9230275229357798,0.43408747756830607,1.0,0.06366972477064221,0.22999999999999998,0.9363302752293577,0.45813234545436476,1.0,0.913298435915394,0.1564774597685954,0.001494216280820375,0.0,118,B,,139,B,0,20,333,57.246246246246244,57.246246246246244,1.0,1b979012356567cc98af93fe351aee8cd4768c5e6bc6e973e652389495dfc98c,A_a025_s010_q2,A,candidate_a,0.25,0.1,1.0,2.0,0.0,0.0,fr_authority_doe_run_table.csv
A_a025_s010_q2__SP09_FR5_MB2_PD8_ODW2,SP09,5,2,8,2,v3a,baseline,v3a,baseline,v3_test,exp_precontact_centroid_probe,0.5,True,0.5,0.4,1049858353,1430962147,825265366,controlled_baseline_B,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 5.0, ""mobility_bias"": 2.0, ""offense_defense_weight"": 2.0, ""perception_radius"": 5.0, ""pursuit_drive"": 8.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 2.0, ""mobility_bias"": 2.0, ""offense_defense_weight"": 8.0, ""perception_radius"": 5.0, ""pursuit_drive"": 2.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}",B,462,0,16,111,119,130,136,111,False,False,False,,2,453,67.0995670995671,2.1645021645021645,0.15957788149488927,0.021645021645021644,0.23917020575220607,0.262662170489283,0.5625,0.6536538461538461,2.142926706363857,1.0361445484436624,1.7075697549208197,0.8391000000000001,0.4455641053396959,1.0,flat_holding_front,False,True,True,False,0.39311988280087956,0.5410363698071525,flat_holding_front,False,True,False,False,0.5301435374762669,0.7185898389158838,0.1680909090909091,0.3254999999999999,0.8319090909090909,0.4455548460757857,1.0,0.04390909090909092,0.1455,0.9560909090909091,0.45772261672501496,1.0,1.097318455355886,0.15244998565976742,-0.012885702794577996,0.0,121,B,,142,B,0,16,342,56.74269005847953,56.74269005847953,1.0,4ee5bb7acfb9a74ed49a71ce690d2616e5fafc7244ec510d1966b6beffc6ce0c,A_a025_s010_q2,A,candidate_a,0.25,0.1,1.0,2.0,0.0,0.0,fr_authority_doe_run_table.csv
A_a025_s010_q2__SP09_FR5_MB2_PD8_ODW8,SP09,5,2,8,8,v3a,baseline,v3a,baseline,v3_test,exp_precontact_centroid_probe,0.5,True,0.5,0.4,1049858353,1430962147,825265366,controlled_baseline_B,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 5.0, ""mobility_bias"": 2.0, ""offense_defense_weight"": 8.0, ""perception_radius"": 5.0, ""pursuit_drive"": 8.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 2.0, ""mobility_bias"": 2.0, ""offense_defense_weight"": 8.0, ""perception_radius"": 5.0, ""pursuit_drive"": 2.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}",B,454,0,21,110,118,129,135,110,False,False,False,,2,445,67.40088105726872,2.202643171806167,0.23487543951958773,0.022026431718061675,0.3056666642842835,0.19086528306099745,0.6190476190476191,0.5204945410251058,2.0758915691238715,0.7754045989053857,1.7231927079501073,0.8929,0.4362903734700747,1.0,unstable_penetration_wedge,True,True,True,False,0.32838899605561345,0.42035634418493495,mixed_front,False,True,False,False,0.47579495359628743,0.6703893481278257,0.10605504587155964,0.20999999999999996,0.8939449541284403,0.4366550009135208,1.0,0.04697247706422018,0.13,0.9530275229357799,0.4563533775192326,1.0,0.8814599126595538,0.27984585291050657,0.0007061437144955035,0.0,121,B,,144,B,0,21,335,56.95820895522388,56.95820895522388,1.0,b66e42fe0367db58e060a3fc9228cbf2ab6e0fcd790278d19133eba2094cf1b0,A_a025_s010_q2,A,candidate_a,0.25,0.1,1.0,2.0,0.0,0.0,fr_authority_doe_run_table.csv
A_a025_s010_q2__SP09_FR5_MB5_PD2_ODW2,SP09,5,5,2,2,v3a,baseline,v3a,baseline,v3_test,exp_precontact_centroid_probe,0.5,True,0.5,0.4,1049858353,1430962147,825265366,controlled_baseline_B,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 5.0, ""mobility_bias"": 5.0, ""offense_defense_weight"": 2.0, ""perception_radius"": 5.0, ""pursuit_drive"": 2.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 2.0, ""mobility_bias"": 2.0, ""offense_defense_weight"": 8.0, ""perception_radius"": 5.0, ""pursuit_drive"": 2.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}",B,438,0,25,111,118,130,136,111,False,False,False,,,429,0.0,2.2831050228310503,0.0,0.0228310502283105,0.25872745401469704,0.2740485763984648,0.5866666666666667,0.6267045454545452,2.0576033633706885,0.9241836657727439,1.737655152215087,0.8109999999999998,0.44021636112302664,1.0,flat_holding_front,False,True,True,False,0.29735323447272366,0.4139566673749544,mixed_front,False,True,False,False,0.4659093771356304,0.6114918486582647,0.19090909090909092,0.31999999999999995,0.8090909090909091,0.4408199875756182,1.0,0.050818181818181825,0.17000000000000004,0.9491818181818181,0.459027458111457,1.0,0.9956688114311828,0.06848816380300371,-0.02202720023928598,0.0,118,B,,134,B,0,25,318,58.660377358490564,58.660377358490564,1.0,0a1a4bcdc86d2acd8a47167e2c43b35991c00b54bc56969b03f03273034ab64d,A_a025_s010_q2,A,candidate_a,0.25,0.1,1.0,2.0,0.0,0.0,fr_authority_doe_run_table.csv
A_a025_s010_q2__SP09_FR5_MB5_PD2_ODW8,SP09,5,5,2,8,v3a,baseline,v3a,baseline,v3_test,exp_precontact_centroid_probe,0.5,True,0.5,0.4,1049858353,1430962147,825265366,controlled_baseline_B,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 5.0, ""mobility_bias"": 5.0, ""offense_defense_weight"": 8.0, ""perception_radius"": 5.0, ""pursuit_drive"": 2.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 2.0, ""mobility_bias"": 2.0, ""offense_defense_weight"": 8.0, ""perception_radius"": 5.0, ""pursuit_drive"": 2.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}",B,527,0,7,109,117,128,135,109,False,False,False,,,518,0.0,1.8975332068311195,0.0,0.018975332068311195,0.4018334459848468,0.2560002464383111,0.7142857142857143,0.625,2.0269885306483575,0.7101568825993022,1.7251284554321602,0.8926999999999999,0.43243337870447507,1.0,unstable_penetration_wedge,True,True,True,False,0.28180765196097435,0.40049313060400243,flat_holding_front,False,True,False,False,0.3867399922047319,0.5457580748348254,0.105,0.2364999999999999,0.895,0.43385731433235875,1.0,0.062314814814814816,0.2129999999999998,0.9376851851851852,0.45620795101572414,1.0,0.8703803793731026,0.44694285139590684,0.0013088768063465519,0.0,117,B,173,462,B,3,7,409,49.76528117359413,49.76528117359413,1.0,e7b55947239d0f33696a5f8639311b2cbdac9e7286746c8dad44fd41b8d6731b,A_a025_s010_q2,A,candidate_a,0.25,0.1,1.0,2.0,0.0,0.0,fr_authority_doe_run_table.csv
A_a025_s010_q2__SP09_FR5_MB5_PD5_ODW2,SP09,5,5,5,2,v3a,baseline,v3a,baseline,v3_test,exp_precontact_centroid_probe,0.5,True,0.5,0.4,1049858353,1430962147,825265366,controlled_baseline_B,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 5.0, ""mobility_bias"": 5.0, ""offense_defense_weight"": 2.0, ""perception_radius"": 5.0, ""pursuit_drive"": 5.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 2.0, ""mobility_bias"": 2.0, ""offense_defense_weight"": 8.0, ""perception_radius"": 5.0, ""pursuit_drive"": 2.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}",B,511,0,9,111,119,130,136,111,False,False,False,,126,502,25.44031311154599,1.9569471624266144,0.05889321962249891,0.019569471624266144,0.33253012880986105,0.31448590140537747,0.6742424242424243,0.6666666666666667,2.105679566882918,1.0094649940696667,1.7223936021823099,0.8188,0.4425512573640904,1.0,flat_holding_front,False,True,True,False,0.37555643962523105,0.6328611919155188,flat_holding_front,False,True,False,False,0.49711028813748687,0.6597543357544692,0.18536363636363637,0.3364999999999999,0.8146363636363636,0.4427352209838294,1.0,0.04490909090909092,0.1455,0.9550909090909091,0.4574962246665327,1.0,1.052167391097339,-0.0033444223450289634,-0.020556990174208437,0.0,119,B,,138,B,0,9,391,51.31713554987212,51.31713554987212,1.0,9df45b12f57b2afa7d50345331c10217add93a73013f4029405d96b4cb5ec54b,A_a025_s010_q2,A,candidate_a,0.25,0.1,1.0,2.0,0.0,0.0,fr_authority_doe_run_table.csv
A_a025_s010_q2__SP09_FR5_MB5_PD5_ODW8,SP09,5,5,5,8,v3a,baseline,v3a,baseline,v3_test,exp_precontact_centroid_probe,0.5,True,0.5,0.4,1049858353,1430962147,825265366,controlled_baseline_B,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 5.0, ""mobility_bias"": 5.0, ""offense_defense_weight"": 8.0, ""perception_radius"": 5.0, ""pursuit_drive"": 5.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 2.0, ""mobility_bias"": 2.0, ""offense_defense_weight"": 8.0, ""perception_radius"": 5.0, ""pursuit_drive"": 2.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}",B,479,0,13,109,118,128,135,109,False,False,False,,174,470,13.36116910229645,2.0876826722338206,0.03617191748175341,0.020876826722338204,0.27079330588383643,0.24570352249053232,0.6428571428571428,0.5718614718614717,2.045583736804808,0.7688663778977112,1.7432978316076233,0.8791999999999999,0.43466302456318906,1.0,unstable_penetration_wedge,True,True,True,False,0.3345254307354183,0.49805205789572476,flat_holding_front,False,True,False,False,0.44580316101624096,0.6652051133068793,0.1174074074074074,0.26,0.8825925925925926,0.43569975560665886,1.0,0.0737962962962963,0.20649999999999985,0.9262037037037038,0.4580785535037419,1.0,0.8932941640995236,0.42392717840615957,0.00045433315343284836,0.0,118,B,,141,B,0,13,361,54.526315789473685,54.526315789473685,1.0,99c6f7f13a214bc447986f4298bdb37a68a65fe4c917b65193d531eba93f7189,A_a025_s010_q2,A,candidate_a,0.25,0.1,1.0,2.0,0.0,0.0,fr_authority_doe_run_table.csv
A_a025_s010_q2__SP09_FR5_MB5_PD8_ODW2,SP09,5,5,8,2,v3a,baseline,v3a,baseline,v3_test,exp_precontact_centroid_probe,0.5,True,0.5,0.4,1049858353,1430962147,825265366,controlled_baseline_B,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 5.0, ""mobility_bias"": 5.0, ""offense_defense_weight"": 2.0, ""perception_radius"": 5.0, ""pursuit_drive"": 8.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 2.0, ""mobility_bias"": 2.0, ""offense_defense_weight"": 8.0, ""perception_radius"": 5.0, ""pursuit_drive"": 2.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}",B,406,0,31,111,119,130,136,111,False,False,False,,2,397,53.69458128078818,2.4630541871921183,0.1405912972945938,0.024630541871921183,0.21263742173411895,0.2642766692444248,0.5574935400516796,0.5204945410251058,2.115342752222257,1.037273477708727,1.7099882059227616,0.7885,0.4456930336038073,1.0,flat_holding_front,False,True,True,False,0.3126700620519307,0.41181592120449234,flat_holding_front,False,True,False,False,0.49314812818795734,0.6750332825052858,0.22136363636363637,0.4255,0.7786363636363637,0.4456528854802139,1.0,0.06381818181818182,0.23099999999999993,0.9361818181818182,0.45750844502423427,1.0,1.120444918044863,0.12356772253351278,-0.02049851754802312,0.0,119,B,,135,B,0,31,286,62.99300699300699,62.99300699300699,1.0,720f2e6e274498576fe82f7063d53a749100a887b43b455577b137d03efd681d,A_a025_s010_q2,A,candidate_a,0.25,0.1,1.0,2.0,0.0,0.0,fr_authority_doe_run_table.csv
A_a025_s010_q2__SP09_FR5_MB5_PD8_ODW8,SP09,5,5,8,8,v3a,baseline,v3a,baseline,v3_test,exp_precontact_centroid_probe,0.5,True,0.5,0.4,1049858353,1430962147,825265366,controlled_baseline_B,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 5.0, ""mobility_bias"": 5.0, ""offense_defense_weight"": 8.0, ""perception_radius"": 5.0, ""pursuit_drive"": 8.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 2.0, ""mobility_bias"": 2.0, ""offense_defense_weight"": 8.0, ""perception_radius"": 5.0, ""pursuit_drive"": 2.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}",B,485,0,15,110,118,129,135,110,False,False,False,,2,476,64.12371134020619,2.0618556701030926,0.17245069407515584,0.020618556701030927,0.24898915759572612,0.20693084165663744,0.5764809902740936,0.5,2.0877956227387333,0.8073057293747566,1.716469070267192,0.8700999999999999,0.43727876773470453,1.0,unstable_penetration_wedge,True,True,True,False,0.2945684516070001,0.4068747492875837,mixed_front,False,True,False,False,0.40648027753984,0.5466835349331166,0.1351376146788991,0.26,0.8648623853211009,0.43791700720023846,1.0,0.06311926605504588,0.21999999999999997,0.9368807339449541,0.45629955669464256,1.0,0.8686573926203155,0.40350152595017974,0.0013645553017964448,0.0,118,B,,143,B,0,15,366,53.29234972677595,53.29234972677595,1.0,7739430bccc6f199a8edc5fc10f1fb3d6e601cdc512571fd5b3686004e649985,A_a025_s010_q2,A,candidate_a,0.25,0.1,1.0,2.0,0.0,0.0,fr_authority_doe_run_table.csv
